Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,736,Fmr Sudan,SDN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,48225,,498627,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,9464,,24570,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,14849,,227647,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3089,,52509,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,98,,2209,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,118,,1029,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,16531,,59493,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,647860,,6925823,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1037,,24247,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,39654,,423310,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,303955,,4632005,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49,,2858,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2302401,,23160125,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,882,Samoa,WSM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1194,,7833,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,25012,,358830,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,891,Serbia and Montenegro,SCG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,414,,11067,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,899,"Areas, nes",,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3307,,3931,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49128,,1568330,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,10674186,,111314421,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,16,American Samoa,ASM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2802,,258,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3607,,81190,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,493,,2780,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3171,,58918,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,14917,,220564,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,602,,13344,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,7608,,158563,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,14,,123,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,432025,,5808725,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,60,Bermuda,BMU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2048,,3400,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,169,,3512,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8004,,30405,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,456,,5548,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,108,Burundi,BDI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5706,,35000,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,12986,,126395,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,10249,,97931,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,62795,,816876,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,140,Central African Rep.,CAF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4584,,8160,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,13,,670,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,18050,,55594,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2578,,22832,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1091,,22681,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,14439,,212557,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,13282,,24813,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,91647,,205516,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5492,,9520,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,82,,720,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1309,,3416,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,591,,7204,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2,,21,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,98131,,227266,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,204,Benin,BEN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49411,,383872,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3581,,52262,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,120,,1423,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,233,Estonia,EST,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,39,,611,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,316,,1160,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3334,,60497,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,84929,,1273654,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,258,French Polynesia,PYF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,9,,172,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,262,Djibouti,DJI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,151,,3235,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,7224,,3850,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,270,Gambia,GMB,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,58091,,495496,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,12,,447,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,431964,,8148272,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,288,Ghana,GHA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,217809,,593426,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,306,,2554,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4000,,6800,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,324,Guinea,GIN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,334512,,2236358,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,123,,4014,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,30123,,439481,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1,,13,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,352,Iceland,ISL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2960,,9797,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,372,Ireland,IRL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,17155,,212176,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,31,,991,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,68172,,732404,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,384,Côte d'Ivoire,CIV,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1202,,4035,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,388,Jamaica,JAM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,479,,6784,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1,,1,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,70793,,1315011,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,58122,,460663,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,408,Dem. People's Rep. of Korea,PRK,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49,,240,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,98296,,945119,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,414,Kuwait,KWT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,7057,,102207,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,418,Lao People's Dem. Rep.,LAO,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,338,,5818,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,312,,4026,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,428,Latvia,LVA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,99,,920,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,430,Liberia,LBR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3288,,25160,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,450,Madagascar,MDG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2532,,15800,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,109728,,464444,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,462,Maldives,MDV,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,44,,187,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,466,Mali,MLI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,148465,,407325,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,470,Malta,MLT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,114,,2104,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,478,Mauritania,MRT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49135,,440018,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,480,Mauritius,MUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4468,,34962,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,98653,,444211,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,34788,,323608,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,508,Mozambique,MOZ,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,24770,,139554,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,88191,,1264118,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,530,Neth. Antilles,ANT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,35543,,291397,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,533,Aruba,ABW,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5,,273,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,540,New Caledonia,NCL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4080,,4123,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2049,,9404,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,566,Nigeria,NGA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,229595,,1580165,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,579,Norway,NOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5294,,68744,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,591,Panama,PAN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,30744,,533481,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,40523,,449372,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,29,,260,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2198,,30260,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,16981,,168504,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,43,,847,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,420,,5040,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,98,,1958,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1,,7,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,18669,,262866,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,146897,,1395263,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,690,Seychelles,SYC,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,16116,,158400,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,75,,455,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2176,,5845,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,784571,,4236332,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,278,,2273,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,705,Slovenia,SVN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1,,7,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6,,153,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,46321,,230798,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,64125,,753788,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,736,Fmr Sudan,SDN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,39365,,572420,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3772,,20625,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,18633,,337700,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,11746,,163714,,,0
H1,2004,2004,2004,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,423,,2622,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3788,,63495,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,33973,,215297,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,411421,,6578153,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,11160,,115916,,,0
H1,2004,2004,2004,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,79,,1499,,,0
