Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,30968,,298432,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1906,,30359,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,90467,,1164024,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,258,French Polynesia,PYF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,176,,1773,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8131,,40662,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,170268,,1953011,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,15802,,217759,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,324,Guinea,GIN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4287,,799,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,44431,,40064,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,11816,,97972,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,440,,11843,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,360,Indonesia,IDN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6434,,2675,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,364,Iran,IRN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2549,,46132,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,372,Ireland,IRL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8088,,140685,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,256,,857,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,43195,,746914,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5710,,5802,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,222282,,2591400,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,7887,,13253,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,49814,,603667,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4146,,3579,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4174,,18043,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,414,Kuwait,KWT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,37470,,230701,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3232,,22908,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,428,Latvia,LVA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2303,,7512,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,450,Madagascar,MDG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4168,,15965,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1902,,4025,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,140819,,776319,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,462,Maldives,MDV,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3,,150,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,466,Mali,MLI,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,242896,,690695,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,480,Mauritius,MUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,3269,,22415,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,25250,,286058,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,15660,,11362,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6892,,43549,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,516,Namibia,NAM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6484,,47338,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,213213,,2698272,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,530,Neth. Antilles,ANT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,67250,,779622,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,540,New Caledonia,NCL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,350,,4098,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,548,Vanuatu,VUT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,35,,52,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6935,,47692,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,566,Nigeria,NGA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,16177,,11831,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,579,Norway,NOR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6150,,112307,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,586,Pakistan,PAK,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,13924,,178841,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,591,Panama,PAN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,60569,,707349,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,16292,,53760,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8812,,19702,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,28133,,373094,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,13305,,5777,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2846,,6702,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1030,,5645,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,53131,,534638,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,659,Saint Kitts and Nevis,KNA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8190,,113587,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,466195,,3880177,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,19301,,72904,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,482,,938,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,348033,,2633325,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,705,Slovenia,SVN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,219,,4084,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,41925,,103647,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,716,Zimbabwe,ZWE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1156,,6200,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,112804,,1036882,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,736,Fmr Sudan,SDN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,48448,,594494,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8400,,114995,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,69161,,240383,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,139,,430,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1423,,10600,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4076,,26310,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,658428,,5940779,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,1094,,18917,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,796,Turks and Caicos Isds,TCA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,12,,44,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,800,Uganda,UGA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,7024,,12822,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,61757,,441366,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,851618,,1460265,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,250,,3191,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,721929,,6133728,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,6028,,7478,,,0
H1,2001,2001,2001,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,120,,4072,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,2753330,,27487513,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,218,,3936,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,862,Venezuela,VEN,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,8705,,89869,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,882,Samoa,WSM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,5346,,12076,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,356961,,2777046,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,891,Serbia and Montenegro,SCG,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,114,,286,,,0
H1,2001,2001,2001,4,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,6103,"Mens, boys suits,jackets,trousers etc knit or crochet",1,No Quantity,,,,,4636,,18212,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,66137837,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,1505580762,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,4,Afghanistan,AFG,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,130,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,4,Afghanistan,AFG,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,9048,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,68971,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,109803,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,16,American Samoa,ASM,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,308256,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,761751,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,28,Antigua and Barbuda,ATG,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,8772,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,9113231,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,160384,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,17917075,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,4419,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,1708723,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,44,Bahamas,BHS,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,854,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,51408,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,30580,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,52,Barbados,BRB,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,98043,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,207361,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,117733956,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,68,Bolivia (Plurinational State of),BOL,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,93342,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,72,Botswana,BWA,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,45907,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,534,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,5173853,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,84,Belize,BLZ,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,28783,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,1198,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,20360,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,107208,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,173822,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,293,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,202981,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,108,Burundi,BDI,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,234183,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,179346,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,24520,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,14397,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,26733596,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,132,Cabo Verde,CPV,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,10170,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,136,Cayman Isds,CYM,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,16646030,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,86323,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,9108852,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,18697367,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,2620862,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,162,Christmas Isds,CXR,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,53374,,,0
H1,2001,2001,2001,2,0,1,Import,360,Indonesia,IDN,166,Cocos Isds,CCK,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,585,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,166,Cocos Isds,CCK,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,37439,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,303819,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,174,Comoros,COM,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,104860,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,36358,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,23732,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,308544,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,87498,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,882636,,,0
H1,2001,2001,2001,2,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,64,"Footwear, gaiters and the like, parts thereof",1,No Quantity,,,,,,,1795752,,,0
