Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,49777,,,,49777,,82087,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,2285933,,,,2285933,,1546118,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,530,Neth. Antilles,ANT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,293,,,,293,,789,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,533,Aruba,ABW,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,41,,,,41,,19,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,540,New Caledonia,NCL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,35342,,,,35342,,24158,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,548,Vanuatu,VUT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,35964,,,,35964,,24298,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,98,,,,98,,1188,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,61349,,,,61349,,111824,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,558,Nicaragua,NIC,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,33190,,,,33190,,17192,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,566,Nigeria,NGA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,383756,,,,383756,,217997,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,579,Norway,NOR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,23333,,,,23333,,15573,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,585,Palau,PLW,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,3,,,,3,,34,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,586,Pakistan,PAK,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,11881213,,,,11881213,,7768071,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,591,Panama,PAN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,4712361,,,,4712361,,3045465,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,184830,,,,184830,,134477,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,600,Paraguay,PRY,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,67417,,,,67417,,40714,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,604,Peru,PER,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,662341,,,,662341,,386034,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,82,,,,82,,467,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,8632687,,,,8632687,,3759673,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,616,Poland,POL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,31495,,,,31495,,149865,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,2418092,,,,2418092,,1601708,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,10724,,,,10724,,40233,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,277493,,,,277493,,213998,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,231536,,,,231536,,199373,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,48,,,,48,,300,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,8700,,,,8700,,6096,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,14973,,,,14973,,36895,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,456274,,,,456274,,486569,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,2665700,,,,2665700,,2750054,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,646,Rwanda,RWA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,9710,,,,9710,,8607,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,678,Sao Tome and Principe,STP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,15476,,,,15476,,18955,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,11517,,,,11517,,14870,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1311179,,,,1311179,,801837,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,586764,,,,586764,,455062,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,690,Seychelles,SYC,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,397,,,,397,,6408,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,694,Sierra Leone,SLE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,13,,,,13,,231,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,699,India,IND,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,57,,,,57,,1350,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,4547936,,,,4547936,,2200659,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,481636,,,,481636,,1530479,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,550228,,,,550228,,696118,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,703,Slovakia,SVK,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,245,,,,245,,2175,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,4901,,,,4901,,17472,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,11729718,,,,11729718,,6237152,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,705,Slovenia,SVN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,17829,,,,17829,,12902,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,706,Somalia,SOM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,47531,,,,47531,,41342,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,12849019,,,,12849019,,8171968,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,716,Zimbabwe,ZWE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,116221,,,,116221,,101524,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,31987,,,,31987,,24989,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,358071,,,,358071,,320878,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,736,Fmr Sudan,SDN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1071890,,,,1071890,,616379,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,531,,,,531,,3721,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,748,Eswatini,SWZ,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,51,,,,51,,721,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,7,,,,7,,135,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,30000,,,,30000,,24270,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1,,,,1,,4,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,3335,,,,3335,,28383,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,760,Syria,SYR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,4444516,,,,4444516,,2571593,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,128035,,,,128035,,282786,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,2226964,,,,2226964,,1171818,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,50531,,,,50531,,29490,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,780,Trinidad and Tobago,TTO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,105215,,,,105215,,57916,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,8253,,,,8253,,22128,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,2432654,,,,2432654,,1639454,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1030969,,,,1030969,,829488,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,44272,,,,44272,,97769,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,21175435,,,,21175435,,11859165,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,907222,,,,907222,,1196416,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,10657825,,,,10657825,,5630021,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,7911,,,,7911,,43662,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1267021,,,,1267021,,1840265,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,220764,,,,220764,,105411,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,163815,,,,163815,,487213,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,4965454,,,,4965454,,4012806,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,261427,,,,261427,,159540,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,862,Venezuela,VEN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,54319,,,,54319,,43160,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,882,Samoa,WSM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,19549,,,,19549,,17373,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,1887813,,,,1887813,,1289341,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 70.10 or 70.18).",8,Weight in kilograms,10244,,,,10244,,9700,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6076356,,,,6076356,,10836075,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2552414,,,,2552414,,24225662,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,62640,,,,62640,,82265,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,14555,,,,14555,,110060,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,655,,,,655,,39241,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,70700,,,,70700,,730513,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,407,,,,407,,4607,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,28,,,,28,,135,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6172,,,,6172,,57794,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,16398,,,,16398,,183771,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,90,Solomon Isds,SLB,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,386,,,,386,,308,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,46653,,,,46653,,451192,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1722,,,,1722,,8843,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,20931,,,,20931,,103021,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,5465815,,,,5465815,,8498981,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,48658,,,,48658,,564956,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,42,,,,42,,3530,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,115,,,,115,,417,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,145,,,,145,,483,,,0
H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,23452,,,,23452,,178950,,,0
H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1240,,,,1240,,5495,,,0
